Space Group|Serial No.|Multiplicity|Wyckoff Letter|Site Symmetry|Position|||
||16|g|1|(x,y,z)|(x+1/2,-y+1/2,-z)|(-x+1/2,y+1/2,-z)|(-x,-y,z)
|||||(-x,-y,-z)|(-x+1/2,y+1/2,z)|(x+1/2,-y+1/2,z)|(x,y,-z)
||8|f|m..|(x,y,0)|(x+1/2,-y+1/2,0)|(-x+1/2,y+1/2,0)|(-x,-y,0)
||8|e|.2.|(3/4,y,1/4)|(1/4,-y+1/2,3/4)|(1/4,-y,3/4)|(3/4,y+1/2,1/4)
||8|d|2..|(0,0,z)|(1/2,1/2,-z)|(0,0,-z)|(1/2,1/2,z)
||8|c|-1|(0,1/4,1/4)|(1/2,1/4,3/4)|(1/2,3/4,3/4)|(0,3/4,1/4)
||4|b|2/m..|(0,0,1/2)|(1/2,1/2,1/2)||
||4|a|2/m..|(0,0,0)|(1/2,1/2,0)||
B 2/b 21/c 2/m|308|||||||
||16|g|1|(x,y,z)|(-x+1/2,y+1/2,-z)|(x+1/2,-y+1/2,-z)|(-x,-y,z)
|||||(-x,-y,-z)|(x+1/2,-y+1/2,z)|(-x+1/2,y+1/2,z)|(x,y,-z)
||8|f|m..|(x,y,0)|(-x+1/2,y+1/2,0)|(x+1/2,-y+1/2,0)|(-x,-y,0)
||8|e|.2.|(x,1/4,1/4)|(-x+1/2,3/4,3/4)|(-x,3/4,3/4)|(x+1/2,1/4,1/4)
||8|d|2..|(0,0,z)|(1/2,1/2,-z)|(0,0,-z)|(1/2,1/2,z)
||8|c|-1|(1/4,0,1/4)|(1/4,1/2,3/4)|(3/4,1/2,3/4)|(3/4,0,1/4)
||4|b|2/m..|(0,0,1/2)|(1/2,1/2,1/2)||
||4|a|2/m..|(0,0,0)|(1/2,1/2,0)||
B 2/m 21/a 2/b|309|||||||
||16|g|1|(x,y,z)|(-x,y+1/2,-z+1/2)|(-x,-y+1/2,z+1/2)|(x,-y,-z)
|||||(-x,-y,-z)|(x,-y+1/2,z+1/2)|(x,y+1/2,-z+1/2)|(-x,y,z)
||8|f|m..|(0,y,z)|(0,y+1/2,-z+1/2)|(0,-y+1/2,z+1/2)|(0,-y,-z)
||8|e|.2.|(1/4,3/4,z)|(3/4,1/4,-z+1/2)|(3/4,1/4,-z)|(1/4,3/4,z+1/2)
||8|d|2..|(x,0,0)|(-x,1/2,1/2)|(-x,0,0)|(x,1/2,1/2)
||8|c|-1|(1/4,0,1/4)|(3/4,1/2,1/4)|(3/4,1/2,3/4)|(1/4,0,3/4)
||4|b|2/m..|(1/2,0,0)|(1/2,1/2,1/2)||
||4|a|2/m..|(0,0,0)|(0,1/2,1/2)||
C 2/m 2/m 2/m|310|||||||
||16|r|1|(x,y,z)|(-x,-y,z)|(-x,y,-z)|(x,-y,-z)
|||||(-x,-y,-z)|(x,y,-z)|(x,-y,z)|(-x,y,z)
||8|q|..m|(x,y,1/2)|(-x,-y,1/2)|(-x,y,1/2)|(x,-y,1/2)
||8|p|..m|(x,y,0)|(-x,-y,0)|(-x,y,0)|(x,-y,0)
||8|o|.m.|(x,0,z)|(-x,0,z)|(-x,0,-z)|(x,0,-z)
||8|n|m..|(0,y,z)|(0,-y,z)|(0,y,-z)|(0,-y,-z)
||8|m|..2|(1/4,1/4,z)|(3/4,1/4,-z)|(3/4,3/4,-z)|(1/4,3/4,z)
||4|l|mm2|(0,1/2,z)|(0,1/2,-z)||
||4|k|mm2|(0,0,z)|(0,0,-z)||
||4|j|m2m|(0,y,1/2)|(0,-y,1/2)||
||4|i|m2m|(0,y,0)|(0,-y,0)||
||4|h|2mm|(x,0,1/2)|(-x,0,1/2)||
||4|g|2mm|(x,0,0)|(-x,0,0)||
||4|f|..2/m|(1/4,1/4,1/2)|(3/4,1/4,1/2)||
||4|e|..2/m|(1/4,1/4,0)|(3/4,1/4,0)||
||2|d|mmm|(0,0,1/2)|||
||2|c|mmm|(1/2,0,1/2)|||
||2|b|mmm|(1/2,0,0)|||
||2|a|mmm|(0,0,0)|||
A 2/m 2/m 2/m|311|||||||
||16|r|1|(x,y,z)|(x,-y,-z)|(-x,-y,z)|(-x,y,-z)
|||||(-x,-y,-z)|(-x,y,z)|(x,y,-z)|(x,-y,z)
||8|q|..m|(1/2,y,z)|(1/2,-y,-z)|(1/2,-y,z)|(1/2,y,-z)
||8|p|..m|(0,y,z)|(0,-y,-z)|(0,-y,z)|(0,y,-z)
||8|o|.m.|(x,y,0)|(x,-y,0)|(-x,-y,0)|(-x,y,0)
||8|n|m..|(x,0,z)|(x,0,-z)|(-x,0,z)|(-x,0,-z)
||8|m|..2|(x,1/4,1/4)|(-x,3/4,1/4)|(-x,3/4,3/4)|(x,1/4,3/4)
||4|l|mm2|(x,0,1/2)|(-x,0,1/2)||
||4|k|mm2|(x,0,0)|(-x,0,0)||
||4|j|m2m|(1/2,0,z)|(1/2,0,-z)||
||4|i|m2m|(0,0,z)|(0,0,-z)||
||4|h|2mm|(1/2,y,0)|(1/2,-y,0)||
||4|g|2mm|(0,y,0)|(0,-y,0)||
||4|f|..2/m|(1/2,1/4,1/4)|(1/2,3/4,1/4)||
||4|e|..2/m|(0,1/4,1/4)|(0,3/4,1/4)||
||2|d|mmm|(1/2,0,0)|||
||2|c|mmm|(1/2,1/2,0)|||
||2|b|mmm|(0,1/2,0)|||
||2|a|mmm|(0,0,0)|||
B 2/m 2/m 2/m|312|||||||
||16|r|1|(x,y,z)|(-x,y,-z)|(x,-y,-z)|(-x,-y,z)
|||||(-x,-y,-z)|(x,-y,z)|(-x,y,z)|(x,y,-z)
||8|q|..m|(x,1/2,z)|(-x,1/2,-z)|(x,1/2,-z)|(-x,1/2,z)
||8|p|..m|(x,0,z)|(-x,0,-z)|(x,0,-z)|(-x,0,z)
||8|o|.m.|(0,y,z)|(0,y,-z)|(0,-y,-z)|(0,-y,z)
||8|n|m..|(x,y,0)|(-x,y,0)|(x,-y,0)|(-x,-y,0)
||8|m|..2|(1/4,y,1/4)|(1/4,-y,3/4)|(3/4,-y,3/4)|(3/4,y,1/4)
||4|l|mm2|(1/2,y,0)|(1/2,-y,0)||
||4|k|mm2|(0,y,0)|(0,-y,0)||
||4|j|m2m|(x,1/2,0)|(-x,1/2,0)||
||4|i|m2m|(x,0,0)|(-x,0,0)||
||4|h|2mm|(0,1/2,z)|(0,1/2,-z)||
||4|g|2mm|(0,0,z)|(0,0,-z)||
||4|f|..2/m|(1/4,1/2,1/4)|(1/4,1/2,3/4)||
||4|e|..2/m|(1/4,0,1/4)|(1/4,0,3/4)||
||2|d|mmm|(0,1/2,0)|||
||2|c|mmm|(0,1/2,1/2)|||
||2|b|mmm|(0,0,1/2)|||
||2|a|mmm|(0,0,0)|||
C 2/c 2/c 2/m|313|||||||
||16|m|1|(x,y,z)|(-x,-y,z)|(-x,y,-z+1/2)|(x,-y,-z+1/2)
|||||(-x,-y,-z)|(x,y,-z)|(x,-y,z+1/2)|(-x,y,z+1/2)
||8|l|..m|(x,y,0)|(-x,-y,0)|(-x,y,1/2)|(x,-y,1/2)
||8|k|..2|(1/4,1/4,z)|(3/4,1/4,-z+1/2)|(3/4,3/4,-z)|(1/4,3/4,z+1/2)
||8|j|..2|(0,1/2,z)|(0,1/2,-z+1/2)|(0,1/2,-z)|(0,1/2,z+1/2)
||8|i|..2|(0,0,z)|(0,0,-z+1/2)|(0,0,-z)|(0,0,z+1/2)
||8|h|.2.|(0,y,1/4)|(0,-y,1/4)|(0,-y,3/4)|(0,y,3/4)
||8|g|2..|(x,0,1/4)|(-x,0,1/4)|(-x,0,3/4)|(x,0,3/4)
||4|f|..2/m|(1/4,3/4,0)|(3/4,3/4,1/2)||
||4|e|..2/m|(1/4,1/4,0)|(3/4,1/4,1/2)||
||4|d|..2/m|(0,1/2,0)|(0,1/2,1/2)||
||4|c|..2/m|(0,0,0)|(0,0,1/2)||
||4|b|222|(0,1/2,1/4)|(0,1/2,3/4)||
||4|a|222|(0,0,1/4)|(0,0,3/4)||
A 2/m 2/a 2/a|314|||||||
||16|m|1|(x,y,z)|(x,-y,-z)|(-x+1/2,-y,z)|(-x+1/2,y,-z)
|||||(-x,-y,-z)|(-x,y,z)|(x+1/2,y,-z)|(x+1/2,-y,z)
||8|l|..m|(0,y,z)|(0,-y,-z)|(1/2,-y,z)|(1/2,y,-z)
||8|k|..2|(x,1/4,1/4)|(-x+1/2,3/4,1/4)|(-x,3/4,3/4)|(x+1/2,1/4,3/4)
||8|j|..2|(x,0,1/2)|(-x+1/2,0,1/2)|(-x,0,1/2)|(x+1/2,0,1/2)
||8|i|..2|(x,0,0)|(-x+1/2,0,0)|(-x,0,0)|(x+1/2,0,0)
||8|h|.2.|(1/4,0,z)|(1/4,0,-z)|(3/4,0,-z)|(3/4,0,z)
||8|g|2..|(1/4,y,0)|(1/4,-y,0)|(3/4,-y,0)|(3/4,y,0)
||4|f|..2/m|(0,1/4,3/4)|(1/2,3/4,3/4)||
||4|e|..2/m|(0,1/4,1/4)|(1/2,3/4,1/4)||
||4|d|..2/m|(0,0,1/2)|(1/2,0,1/2)||
||4|c|..2/m|(0,0,0)|(1/2,0,0)||
||4|b|222|(1/4,0,1/2)|(3/4,0,1/2)||
||4|a|222|(1/4,0,0)|(3/4,0,0)||
B 2/b 2/m 2/b|315|||||||
||16|m|1|(x,y,z)|(-x,y,-z)|(x,-y+1/2,-z)|(-x,-y+1/2,z)
|||||(-x,-y,-z)|(x,-y,z)|(-x,y+1/2,z)|(x,y+1/2,-z)
||8|l|..m|(x,0,z)|(-x,0,-z)|(x,1/2,-z)|(-x,1/2,z)
||8|k|..2|(1/4,y,1/4)|(1/4,-y+1/2,3/4)|(3/4,-y,3/4)|(3/4,y+1/2,1/4)
||8|j|..2|(1/2,y,0)|(1/2,-y+1/2,0)|(1/2,-y,0)|(1/2,y+1/2,0)
||8|i|..2|(0,y,0)|(0,-y+1/2,0)|(0,-y,0)|(0,y+1/2,0)
||8|h|.2.|(x,1/4,0)|(-x,1/4,0)|(-x,3/4,0)|(x,3/4,0)
||8|g|2..|(0,1/4,z)|(0,1/4,-z)|(0,3/4,-z)|(0,3/4,z)
||4|f|..2/m|(3/4,0,1/4)|(3/4,1/2,3/4)||
||4|e|..2/m|(1/4,0,1/4)|(1/4,1/2,3/4)||
||4|d|..2/m|(1/2,0,0)|(1/2,1/2,0)||
||4|c|..2/m|(0,0,0)|(0,1/2,0)||
||4|b|222|(1/2,1/4,0)|(1/2,3/4,0)||
||4|a|222|(0,1/4,0)|(0,3/4,0)||
C 2/m 2/m 2/a|316|||||||
||16|o|1|(x,y,z)|(-x,-y+1/2,z)|(-x,y+1/2,-z)|(x,-y,-z)
|||||(-x,-y,-z)|(x,y+1/2,-z)|(x,-y+1/2,z)|(-x,y,z)
||8|n|.m.|(x,1/4,z)|(-x,1/4,z)|(-x,3/4,-z)|(x,3/4,-z)
||8|m|m..|(0,y,z)|(0,-y+1/2,z)|(0,y+1/2,-z)|(0,-y,-z)
||8|l|..2|(1/4,0,z)|(3/4,1/2,-z)|(3/4,0,-z)|(1/4,1/2,z)
||8|k|.2.|(1/4,y,1/2)|(3/4,-y+1/2,1/2)|(3/4,-y,1/2)|(1/4,y+1/2,1/2)
||8|j|.2.|(1/4,y,0)|(3/4,-y+1/2,0)|(3/4,-y,0)|(1/4,y+1/2,0)
||8|i|2..|(x,0,1/2)|(-x,1/2,1/2)|(-x,0,1/2)|(x,1/2,1/2)
||8|h|2..|(x,0,0)|(-x,1/2,0)|(-x,0,0)|(x,1/2,0)
||4|g|mm2|(0,1/4,z)|(0,3/4,-z)||
||4|f|.2/m.|(1/4,1/4,1/2)|(3/4,1/4,1/2)||
||4|e|.2/m.|(1/4,1/4,0)|(3/4,1/4,0)||
||4|d|2/m..|(0,0,1/2)|(0,1/2,1/2)||
||4|c|2/m..|(0,0,0)|(0,1/2,0)||
||4|b|222|(1/4,0,1/2)|(3/4,0,1/2)||
||4|a|222|(1/4,0,0)|(3/4,0,0)||
C 2/m 2/m 2/b|317|||||||
||16|o|1|(x,y,z)|(-x+1/2,-y,z)|(x+1/2,-y,-z)|(-x,y,-z)
|||||(-x,-y,-z)|(x+1/2,y,-z)|(-x+1/2,y,z)|(x,-y,z)
||8|n|.m.|(1/4,y,z)|(1/4,-y,z)|(3/4,-y,-z)|(3/4,y,-z)
||8|m|m..|(x,0,z)|(-x+1/2,0,z)|(x+1/2,0,-z)|(-x,0,-z)
||8|l|..2|(0,1/4,z)|(1/2,3/4,-z)|(0,3/4,-z)|(1/2,1/4,z)
||8|k|.2.|(x,1/4,1/2)|(-x+1/2,3/4,1/2)|(-x,3/4,1/2)|(x+1/2,1/4,1/2)
||8|j|.2.|(x,1/4,0)|(-x+1/2,3/4,0)|(-x,3/4,0)|(x+1/2,1/4,0)
||8|i|2..|(0,y,1/2)|(1/2,-y,1/2)|(0,-y,1/2)|(1/2,y,1/2)
||8|h|2..|(0,y,0)|(1/2,-y,0)|(0,-y,0)|(1/2,y,0)
||4|g|mm2|(1/4,0,z)|(3/4,0,-z)||
||4|f|.2/m.|(1/4,1/4,1/2)|(1/4,3/4,1/2)||
||4|e|.2/m.|(1/4,1/4,0)|(1/4,3/4,0)||
||4|d|2/m..|(0,0,1/2)|(1/2,0,1/2)||
||4|c|2/m..|(0,0,0)|(1/2,0,0)||
||4|b|222|(0,1/4,1/2)|(0,3/4,1/2)||
||4|a|222|(0,1/4,0)|(0,3/4,0)||
A 2/b 2/m 2/m|318|||||||
||16|o|1|(x,y,z)|(x,-y,-z+1/2)|(-x,-y,z+1/2)|(-x,y,-z)
|||||(-x,-y,-z)|(-x,y,z+1/2)|(x,y,-z+1/2)|(x,-y,z)
||8|n|.m.|(x,y,1/4)|(x,-y,1/4)|(-x,-y,3/4)|(-x,y,3/4)
||8|m|m..|(x,0,z)|(x,0,-z+1/2)|(-x,0,z+1/2)|(-x,0,-z)
||8|l|..2|(x,1/4,0)|(-x,3/4,1/2)|(-x,3/4,0)|(x,1/4,1/2)
||8|k|.2.|(1/2,1/4,z)|(1/2,3/4,-z+1/2)|(1/2,3/4,-z)|(1/2,1/4,z+1/2)
||8|j|.2.|(0,1/4,z)|(0,3/4,-z+1/2)|(0,3/4,-z)|(0,1/4,z+1/2)
||8|i|2..|(1/2,y,0)|(1/2,-y,1/2)|(1/2,-y,0)|(1/2,y,1/2)
||8|h|2..|(0,y,0)|(0,-y,1/2)|(0,-y,0)|(0,y,1/2)
||4|g|mm2|(x,0,1/4)|(-x,0,3/4)||
||4|f|.2/m.|(1/2,1/4,1/4)|(1/2,3/4,1/4)||
||4|e|.2/m.|(0,1/4,1/4)|(0,3/4,1/4)||
||4|d|2/m..|(1/2,0,0)|(1/2,0,1/2)||
||4|c|2/m..|(0,0,0)|(0,0,1/2)||
||4|b|222|(1/2,1/4,0)|(1/2,3/4,0)||
||4|a|222|(0,1/4,0)|(0,3/4,0)||
A 2/c 2/m 2/m|319|||||||
||16|o|1|(x,y,z)|(x,-y+1/2,-z)|(-x,y+1/2,-z)|(-x,-y,z)
|||||(-x,-y,-z)|(-x,y+1/2,z)|(x,-y+1/2,z)|(x,y,-z)
||8|n|.m.|(x,1/4,z)|(x,1/4,-z)|(-x,3/4,-z)|(-x,3/4,z)
||8|m|m..|(x,y,0)|(x,-y+1/2,0)|(-x,y+1/2,0)|(-x,-y,0)
||8|l|..2|(x,0,1/4)|(-x,1/2,3/4)|(-x,0,3/4)|(x,1/2,1/4)
||8|k|.2.|(1/2,y,1/4)|(1/2,-y+1/2,3/4)|(1/2,-y,3/4)|(1/2,y+1/2,1/4)
||8|j|.2.|(0,y,1/4)|(0,-y+1/2,3/4)|(0,-y,3/4)|(0,y+1/2,1/4)
||8|i|2..|(1/2,0,z)|(1/2,1/2,-z)|(1/2,0,-z)|(1/2,1/2,z)
||8|h|2..|(0,0,z)|(0,1/2,-z)|(0,0,-z)|(0,1/2,z)
||4|g|mm2|(x,1/4,0)|(-x,3/4,0)||
||4|f|.2/m.|(1/2,1/4,1/4)|(1/2,1/4,3/4)||
||4|e|.2/m.|(0,1/4,1/4)|(0,1/4,3/4)||
||4|d|2/m..|(1/2,0,0)|(1/2,1/2,0)||
||4|c|2/m..|(0,0,0)|(0,1/2,0)||
||4|b|222|(1/2,0,1/4)|(1/2,0,3/4)||
||4|a|222|(0,0,1/4)|(0,0,3/4)||
B 2/m 2/c 2/m|320|||||||
||16|o|1|(x,y,z)|(-x+1/2,y,-z)|(x+1/2,-y,-z)|(-x,-y,z)
|||||(-x,-y,-z)|(x+1/2,-y,z)|(-x+1/2,y,z)|(x,y,-z)
||8|n|.m.|(1/4,y,z)|(1/4,y,-z)|(3/4,-y,-z)|(3/4,-y,z)
||8|m|m..|(x,y,0)|(-x+1/2,y,0)|(x+1/2,-y,0)|(-x,-y,0)
||8|l|..2|(0,y,1/4)|(1/2,-y,3/4)|(0,-y,3/4)|(1/2,y,1/4)
||8|k|.2.|(x,1/2,1/4)|(-x+1/2,1/2,3/4)|(-x,1/2,3/4)|(x+1/2,1/2,1/4)
||8|j|.2.|(x,0,1/4)|(-x+1/2,0,3/4)|(-x,0,3/4)|(x+1/2,0,1/4)
||8|i|2..|(0,1/2,z)|(1/2,1/2,-z)|(0,1/2,-z)|(1/2,1/2,z)
||8|h|2..|(0,0,z)|(1/2,0,-z)|(0,0,-z)|(1/2,0,z)
||4|g|mm2|(1/4,y,0)|(3/4,-y,0)||
||4|f|.2/m.|(1/4,1/2,1/4)|(1/4,1/2,3/4)||
||4|e|.2/m.|(1/4,0,1/4)|(1/4,0,3/4)||
||4|d|2/m..|(0,1/2,0)|(1/2,1/2,0)||
||4|c|2/m..|(0,0,0)|(1/2,0,0)||
||4|b|222|(0,1/2,1/4)|(0,1/2,3/4)||
||4|a|222|(0,0,1/4)|(0,0,3/4)||
B 2/m 2/a 2/m|321|||||||
||16|o|1|(x,y,z)|(-x,y,-z+1/2)|(-x,-y,z+1/2)|(x,-y,-z)
|||||(-x,-y,-z)|(x,-y,z+1/2)|(x,y,-z+1/2)|(-x,y,z)
||8|n|.m.|(x,y,1/4)|(-x,y,1/4)|(-x,-y,3/4)|(x,-y,3/4)
||8|m|m..|(0,y,z)|(0,y,-z+1/2)|(0,-y,z+1/2)|(0,-y,-z)
||8|l|..2|(1/4,y,0)|(3/4,-y,1/2)|(3/4,-y,0)|(1/4,y,1/2)
||8|k|.2.|(1/4,1/2,z)|(3/4,1/2,-z+1/2)|(3/4,1/2,-z)|(1/4,1/2,z+1/2)
||8|j|.2.|(1/4,0,z)|(3/4,0,-z+1/2)|(3/4,0,-z)|(1/4,0,z+1/2)
||8|i|2..|(x,1/2,0)|(-x,1/2,1/2)|(-x,1/2,0)|(x,1/2,1/2)
||8|h|2..|(x,0,0)|(-x,0,1/2)|(-x,0,0)|(x,0,1/2)
||4|g|mm2|(0,y,1/4)|(0,-y,3/4)||
||4|f|.2/m.|(1/4,1/2,1/4)|(3/4,1/2,1/4)||
||4|e|.2/m.|(1/4,0,1/4)|(3/4,0,1/4)||
||4|d|2/m..|(0,1/2,0)|(0,1/2,1/2)||
||4|c|2/m..|(0,0,0)|(0,0,1/2)||
||4|b|222|(1/4,1/2,0)|(3/4,1/2,0)||
||4|a|222|(1/4,0,0)|(3/4,0,0)||
C 2/c 2/c 2/a|322|||||||
||16|i|1|(x,y,z)|(-x+1/2,-y+1/2,z)|(-x,y,-z)|(x+1/2,-y+1/2,-z)
|||||(-x,-y+1/2,-z+1/2)|(x+1/2,y,-z+1/2)|(x,-y+1/2,z+1/2)|(-x+1/2,y,z+1/2)
||8|h|..2|(1/4,1/4,z)|(3/4,1/4,-z)|(3/4,1/4,-z+1/2)|(1/4,1/4,z+1/2)
||8|g|..2|(0,0,z)|(0,0,-z)|(0,1/2,-z+1/2)|(0,1/2,z+1/2)
||8|f|.2.|(0,y,0)|(1/2,-y+1/2,0)|(0,-y+1/2,1/2)|(1/2,y,1/2)
||8|e|2..|(x,0,0)|(-x+1/2,1/2,0)|(-x,1/2,1/2)|(x+1/2,0,1/2)
||8|d|-1|(0,1/4,1/4)|(1/2,1/4,1/4)|(0,1/4,3/4)|(1/2,1/4,3/4)
||8|c|-1|(1/4,0,1/4)|(1/4,1/2,1/4)|(3/4,0,3/4)|(3/4,1/2,3/4)
||4|b|222|(0,0,1/2)|(0,1/2,0)||
||4|a|222|(0,0,0)|(0,1/2,1/2)||
C 2/c 2/c 2/a|323|||||||
||16|i|1|(x,y,z)|(-x+1/2,-y,z)|(-x,y,-z+1/2)|(x+1/2,-y,-z+1/2)
|||||(-x,-y,-z)|(x+1/2,y,-z)|(x,-y,z+1/2)|(-x+1/2,y,z+1/2)
||8|h|..2|(1/4,0,z)|(3/4,0,-z+1/2)|(3/4,0,-z)|(1/4,0,z+1/2)
||8|g|..2|(0,1/4,z)|(0,1/4,-z+1/2)|(0,3/4,-z)|(0,3/4,z+1/2)
||8|f|.2.|(0,y,1/4)|(1/2,-y,1/4)|(0,-y,3/4)|(1/2,y,3/4)
||8|e|2..|(x,1/4,1/4)|(-x+1/2,3/4,1/4)|(-x,3/4,3/4)|(x+1/2,1/4,3/4)
||8|d|-1|(0,0,0)|(1/2,0,0)|(0,0,1/2)|(1/2,0,1/2)
||8|c|-1|(1/4,3/4,0)|(1/4,1/4,0)|(3/4,3/4,1/2)|(3/4,1/4,1/2)
||4|b|222|(0,1/4,3/4)|(0,3/4,1/4)||
||4|a|222|(0,1/4,1/4)|(0,3/4,3/4)||
C 2/c 2/c 2/b|324|||||||
||16|i|1|(x,y,z)|(-x+1/2,-y+1/2,z)|(x,-y,-z)|(-x+1/2,y+1/2,-z)
|||||(-x+1/2,-y,-z+1/2)|(x,y+1/2,-z+1/2)|(-x+1/2,y,z+1/2)|(x,-y+1/2,z+1/2)
||8|h|..2|(1/4,1/4,z)|(1/4,3/4,-z)|(1/4,3/4,-z+1/2)|(1/4,1/4,z+1/2)
||8|g|..2|(0,0,z)|(0,0,-z)|(1/2,0,-z+1/2)|(1/2,0,z+1/2)
||8|f|.2.|(x,0,0)|(-x+1/2,1/2,0)|(-x+1/2,0,1/2)|(x,1/2,1/2)
||8|e|2..|(0,y,0)|(1/2,-y+1/2,0)|(1/2,-y,1/2)|(0,y+1/2,1/2)
||8|d|-1|(1/4,0,3/4)|(1/4,1/2,3/4)|(1/4,0,1/4)|(1/4,1/2,1/4)
||8|c|-1|(0,1/4,3/4)|(1/2,1/4,3/4)|(0,3/4,1/4)|(1/2,3/4,1/4)
||4|b|222|(0,0,1/2)|(1/2,0,0)||
||4|a|222|(0,0,0)|(1/2,0,1/2)||
C 2/c 2/c 2/b|325|||||||
||16|i|1|(x,y,z)|(-x,-y+1/2,z)|(x,-y,-z+1/2)|(-x,y+1/2,-z+1/2)
|||||(-x,-y,-z)|(x,y+1/2,-z)|(-x,y,z+1/2)|(x,-y+1/2,z+1/2)
||8|h|..2|(0,1/4,z)|(0,3/4,-z+1/2)|(0,3/4,-z)|(0,1/4,z+1/2)
||8|g|..2|(1/4,0,z)|(1/4,0,-z+1/2)|(3/4,0,-z)|(3/4,0,z+1/2)
||8|f|.2.|(x,0,3/4)|(-x,1/2,3/4)|(-x,0,1/4)|(x,1/2,1/4)
||8|e|2..|(1/4,y,3/4)|(3/4,-y+1/2,3/4)|(3/4,-y,1/4)|(1/4,y+1/2,1/4)
||8|d|-1|(0,0,0)|(0,1/2,0)|(0,0,1/2)|(0,1/2,1/2)
||8|c|-1|(3/4,1/4,0)|(1/4,1/4,0)|(3/4,3/4,1/2)|(1/4,3/4,1/2)
||4|b|222|(1/4,0,1/4)|(3/4,0,3/4)||
||4|a|222|(1/4,0,3/4)|(3/4,0,1/4)||
A 2/b 2/a 2/a|326|||||||
||16|i|1|(x,y,z)|(x,-y+1/2,-z+1/2)|(-x,-y,z)|(-x,y+1/2,-z+1/2)
|||||(-x+1/2,-y,-z+1/2)|(-x+1/2,y+1/2,z)|(x+1/2,y,-z+1/2)|(x+1/2,-y+1/2,z)
||8|h|..2|(x,1/4,1/4)|(-x,3/4,1/4)|(-x+1/2,3/4,1/4)|(x+1/2,1/4,1/4)
||8|g|..2|(x,0,0)|(-x,0,0)|(-x+1/2,0,1/2)|(x+1/2,0,1/2)
||8|f|.2.|(0,0,z)|(0,1/2,-z+1/2)|(1/2,0,-z+1/2)|(1/2,1/2,z)
||8|e|2..|(0,y,0)|(0,-y+1/2,1/2)|(1/2,-y,1/2)|(1/2,y+1/2,0)
||8|d|-1|(1/4,0,1/4)|(1/4,1/2,1/4)|(3/4,0,1/4)|(3/4,1/2,1/4)
||8|c|-1|(1/4,1/4,0)|(1/4,1/4,1/2)|(3/4,3/4,0)|(3/4,3/4,1/2)
||4|b|222|(1/2,0,0)|(0,0,1/2)||
||4|a|222|(0,0,0)|(1/2,0,1/2)||
A 2/b 2/a 2/a|327|||||||
||16|i|1|(x,y,z)|(x,-y+1/2,-z)|(-x+1/2,-y,z)|(-x+1/2,y+1/2,-z)
|||||(-x,-y,-z)|(-x,y+1/2,z)|(x+1/2,y,-z)|(x+1/2,-y+1/2,z)
||8|h|..2|(x,1/4,0)|(-x+1/2,3/4,0)|(-x,3/4,0)|(x+1/2,1/4,0)
||8|g|..2|(x,0,1/4)|(-x+1/2,0,1/4)|(-x,0,3/4)|(x+1/2,0,3/4)
||8|f|.2.|(1/4,0,z)|(1/4,1/2,-z)|(3/4,0,-z)|(3/4,1/2,z)
||8|e|2..|(1/4,y,1/4)|(1/4,-y+1/2,3/4)|(3/4,-y,3/4)|(3/4,y+1/2,1/4)
||8|d|-1|(0,0,0)|(0,1/2,0)|(1/2,0,0)|(1/2,1/2,0)
||8|c|-1|(0,1/4,3/4)|(0,1/4,1/4)|(1/2,3/4,3/4)|(1/2,3/4,1/4)
||4|b|222|(3/4,0,1/4)|(1/4,0,3/4)||
||4|a|222|(1/4,0,1/4)|(3/4,0,3/4)||
A 2/c 2/a 2/a|328|||||||
||16|i|1|(x,y,z)|(x,-y+1/2,-z+1/2)|(-x,y,-z)|(-x,-y+1/2,z+1/2)
|||||(-x+1/2,-y+1/2,-z)|(-x+1/2,y,z+1/2)|(x+1/2,-y+1/2,z)|(x+1/2,y,-z+1/2)
||8|h|..2|(x,1/4,1/4)|(-x,1/4,3/4)|(-x+1/2,1/4,3/4)|(x+1/2,1/4,1/4)
||8|g|..2|(x,0,0)|(-x,0,0)|(-x+1/2,1/2,0)|(x+1/2,1/2,0)
||8|f|.2.|(0,y,0)|(0,-y+1/2,1/2)|(1/2,-y+1/2,0)|(1/2,y,1/2)
||8|e|2..|(0,0,z)|(0,1/2,-z+1/2)|(1/2,1/2,-z)|(1/2,0,z+1/2)
||8|d|-1|(3/4,1/4,0)|(3/4,1/4,1/2)|(1/4,1/4,0)|(1/4,1/4,1/2)
||8|c|-1|(3/4,0,1/4)|(3/4,1/2,1/4)|(1/4,0,3/4)|(1/4,1/2,3/4)
||4|b|222|(1/2,0,0)|(0,1/2,0)||
||4|a|222|(0,0,0)|(1/2,1/2,0)||
A 2/c 2/a 2/a|329|||||||
||16|i|1|(x,y,z)|(x,-y,-z+1/2)|(-x+1/2,y,-z)|(-x+1/2,-y,z+1/2)
|||||(-x,-y,-z)|(-x,y,z+1/2)|(x+1/2,-y,z)|(x+1/2,y,-z+1/2)
||8|h|..2|(x,0,1/4)|(-x+1/2,0,3/4)|(-x,0,3/4)|(x+1/2,0,1/4)
||8|g|..2|(x,1/4,0)|(-x+1/2,1/4,0)|(-x,3/4,0)|(x+1/2,3/4,0)
||8|f|.2.|(3/4,y,0)|(3/4,-y,1/2)|(1/4,-y,0)|(1/4,y,1/2)
